"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Public Domain - Games",,103b84270cb81a1bb4d1d943ea01cede7428d4a3,,,"Bobby Needs Food V12",,,(belial),,,,,,,,,,,,,,,
"Public Domain - Games",,18541e3720002197b3f5ce87abb62fbb5b0e66e4,,,"Soccer Kernel bobedit 2006",,,"(Haroldo O. Pinheiro) (PD)",,,,,,,,,,,,,,,
"Public Domain - Games",,b8d8bc627833a397ab61bf1d37069ada087229bf,,,"MasterMind Deluxe 1.12",,,"(Cye Freeman)",,,,,,,,,,,,,,,
"Public Domain - Games",,9cc9dda571b70ac900f21b8098d047cd6b21316c,,,"MasterMind Deluxe 1.7",,,"(Cye Freeman) (PAL)",,,,,,,,,,,,,,,
"Public Domain - Games",,eed9e6985bdda5e7212d6798c5fa9e6eeddcc1fe,,,"Road Blaster 1.0",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,188f9f7c07197035ba7c1f4ac038819ff4196c73,,,Jitter,,,"(2005) (Simone Serra)",,,,,,,,,,,,,,,
"Public Domain - Games",,10fc3779239c6d7fe72064e9fd1e14b873c1dc8f,,,"Stellar Doomsday Interceptor",,,(SuperCharger),,,,,,,,,,,,,,,
"Public Domain - Games",,18a3930f7929251c0f9c80940cad02f37ef1368f,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/30,"Nukey Shay",,,"[Pesco - Daily Release 4]",,,,,,,1,,,
"Public Domain - Games",,94cc2e6842fdaf1750577b87eb6515bc04dd841f,,,"Soccer Kernel test4 2006",,,"(Nick Bensema)",,,,,,,,,,,,,,,
"Public Domain - Games",,b501ad7fd2ef2f4a5ceb1e86a940efe9d1322c07,,,"Hack'Em! 2006-06-06",,,"(Nukey Shay) (PAL)",,,,,,,,,,,,,,,
"Public Domain - Games",,188947168192f9349c877f63a22e7c5353bba8c8,,,"Laserman Stage3",,,"(Dan Iacovelli)",,,,,,,,,,,,,,,
"Public Domain - Games",,b85f761c787a48b851641f5785147432d2793a5b,,,"Connect the Dots Timer Revised",,,"(2003) (Ben Valdes)",,,,,,,,,,,,,,,
"Public Domain - Games",,188b9beb4529f918d6ec95212ab62980777a1077,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/05/11,"Nukey Shay",,,"[Pesco - Intermission Test Fixed]",,,,,,,1,,,
"Public Domain - Games",,1117c105319ef135b8b03c7cf53c5eaa1472d0b3,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/09/05,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,94328ad9a37aaa721178d596cfc1dc1392999b4c,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/23,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,9e8e660e3b59a4b05f1f8140ccce157b2288f68b,,,"Road Blaster old",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,0f1056a58fd65ba3d60c2abde6f2b1bfc9cdf450,,,"M-4 2005-06-15",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,a0030a4ccb52a143873943b607a99e81fcf2f0c6,,,"Hack 'Em and Hangly Man",,,"Video NTSC; (pre-release)",2004/08/20,"Nukey Shay",,,"[Pesco - Daily Release 3]",,,,,,,1,,,
"Public Domain - Games",,19756207e8504073c7492b53c7235fd398d9616d,,,"Colors.. All 128",,,(TJ),,,,,,,,,,,,,,,
"Public Domain - Games",,ff42a9c6da1142c4622db965da8e6003195db3b6,,,"Hack 'Em",,,"Video PAL",2006/04/27,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,b88584dc7088d3fdb45f5893efad05596c91a497,,,"Tone Toy",,,"v 2; Video NTSC; Copyright Public Domain",200x,atari2600land,,,,,,,,,,,,,
"Public Domain - Games",,9f0fbb5811221c48c87aa39dfd49cd803be9a7d4,,,"Hack'Em! 2006-05-17",,,"(Nukey Shay)",,,,,,,,,,,,,,,
"Public Domain - Games",,94233f6a277f1ac84c5d1e339d433042a48281f1,,,"Rally S",,,"(2007) (Darrell Spice Jr.)",,,,,,,,,,,,,,,
"Public Domain - Games",,9f30cd6deca295c4fb5df6e6fcdb810515cd8379,,,Homsar2,,,"(2005) (Thomas Krug) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,ece481f754f90f105cd890593d8bdebe247b3a6e,,,"Bobby Needs Food",,,(belial),,,,,,,,,,,,,,,
"Public Domain - Games",,18164b6e88c69e193b8493394a8c9344d8e9b955,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/23,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,95a5cdc3f2cba16861abcf049480cd6d32807b4f,,,"MasterMind Deluxe",,,"(Cye Freeman)",,,,,,,,,,,,,,,
"Public Domain - Games",,9b8ce9af09ba917a2148116caa804209e2d7721c,,,Mantra,,,"(2005-08-19) (Simone Serra)",,,,,,,,,,,,,,,
"Public Domain - Games",,12ce0ee5aa2d451a586fb9a1f08aed93e4a4d42a,,,Incoming,,,"(1 Player Version) (05-11-2002) (Ben Larson)",,,,,,,,,,,,,,,
"Public Domain - Games",,b74cb02284bf6dde15ab34869d03d991e587c258,,,"Paradroid v0.022",,,(SuperCharger),,,,,,,,,,,,,,,
"Public Domain - Games",,95b1dbb987c555576b813a3c2d97f3eb467525e7,,,"Pop Spikes 2006-02-05",,,"(SuperCharger) [b1]",,,,,,,,,,,,,,,
"Public Domain - Games",,95cde4b89aa58987e0c19e8bd78a80b16457b761,,,"Super Maria Sisters",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,11da96a7b486d31340f884211596d3f0bd34dc0c,,,"Jumpman Demo 2",,,"(Atarius Maximus) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,ec6050649f7c4f891a7917183c0aa280d2390ee3,,,"Man Goes Down",,,"(20041115) (Alex Herbert)",,,,,,,,,,,,,,,
"Public Domain - Games",,959963031d6bc01495e4d9a70f46730acfc4597f,,,"Ants 2k Bubba Prototype",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,f8e0265516099a29eb2c951d034ea0768e92c1ae,,,"Globe Trotter",,,"Demo 1; Video NTSC",2003/03/24,Weston,,a,"a 1",,,,,,,,,,
"Public Domain - Games",,96b62643e5b55ca532668046b0447167244ec4f6,,,"Ants 2k Final Version 16-06-2006",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,968a79fb0e4aeafc8772e72ec1323b4b8419b541,,,Humans,,,"(Chris Read) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,96915ab1f56586f2a52c77da525e502a32eac4d7,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/25,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,090600ce722e8ca5596667b2cc29c370b192f671,,,"Go Down",,,"(Alex Herbert)",,,,,,,,,,,,,,,
"Public Domain - Games",,a54da5b02dac06c6eab6d5e264f201d25b520a93,,,"Jumpman Demo",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,976dead3eddcd77bbe537258fec315e0657d64fb,,,"Ooze v1",,,"(2005) (Doug Dingus)",,,,,,,,,,,,,,,
"Public Domain - Games",,9b0df376d3b895146a42b6fdb090e09b58b98a5a,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/31,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,12afbf0534a3c0b84fff3cada1eacfd677817b60,,,"Construction V5",,,(Mort),,,,,,,,,,,,,,,
"Public Domain - Games",,9b8a4b986316d6f0a19dbcf4cb191a8db244b635,,,"Mr. Flanksteak 2b",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,9600522978f7abb3344715f9a8973a416d1df376,,,ZYX,,,"(Chris Read) (2006 Minigame Compo)",,,,,,,,,,,,,,,
"Public Domain - Games",,150fbdb10e06d15f55e62816b341a37eeb1a71fb,,,"Super Maria Sisters 8k",,,"(Chris Read) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,b6768c06c02107bc9f6095234006a77201902b9b,,,"Hack'Em! 16k 2006-07-05",,,"(Nukey Shay) (PAL60)",,,,,,,,,,,,,,,
"Public Domain - Games",,99292ac81c82c021c8bc629030372ee2b31adb44,,,Wscroll,,,"(2004) (Alex Herbert)",,,,,,,,,,,,,,,
"Public Domain - Games",,159e68545269b1918a8b7682abf68922873cb8cc,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/02,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,984be033484c79843713a69e33a1e8dc82f9b95d,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/05/17,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,9af520e822422f536ade9def47da1ea0269e5917,,,"Hangly Man",,,"Video NTSC; (pre-release)",2004/05/09,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,ee01d6b22bc5f0cbf30a356176b825e957266d35,,,"Hack 'Em",,,"Video PAL; (pre-release)",2005/01/14,"Nukey Shay",,,"[Pesco - Daily Release 3 - 7800 pause]",,,,,,,1,,,
"Public Domain - Games",,1363d567ed10e1f6573c5b1d794d895a00bb694d,,,"Hack'Em! 16k 2006-09-22",,,"(Nukey Shay)",,,,,,,,,,,,,,,
"Public Domain - Games",,f9db65439177863f74670d019d635ac084cc977f,,,Mantra,,,"(fix0) (2005) (Simone Serra)",,,,,,,,,,,,,,,
"Public Domain - Games",,9a983eb00cc102b421290f31cc7b364f51d48552,,,"Hack 'Em 16k",,,"Video PAL",2006/04/15,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,b6e21b465fcbbf60e10760198e335fcd1646e3be,,,Matchie2,,,"(John Payson)",,,,,,,,,,,,,,,
"Public Domain - Games",,b5d312460f50fd02f727200ca93e1c4d675324e6,,,Fishies,,,"(20050207) (Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,14f47218396b5c39ce813527044cf2bd611caf8d,,,"MasterMind Deluxe 1.09",,,"(Cye Freeman)",,,,,,,,,,,,,,,
"Public Domain - Games",,9be826c357f8fe69a5f317549cf51ee456d0e0d2,,,"Draw Maze 1 v1.1",,,"(Michael Rideout)",,,,,,,,,,,,,,,
"Public Domain - Games",,9bb73552bfa7c5b6b480a9c1bf736db5340827be,,,"Hack 'Em",,,"Video PAL",2006/04/10,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,ec69b3fb4cc9df02cc5298363c37a626529f46c2,,,"Hack 'Em",,,"Video PAL",2006/04/15,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,14ed943445e615b655f632e78eb1f29fe7a43581,,,"Hack'Em! 2006-05-19",,,"(Nukey Shay) (PAL60)",,,,,,,,,,,,,,,
"Public Domain - Games",,b6a4cd7fba3680cd6534004e0479cf8d99004603,,,"Hangly Man",,,"Video NTSC; (pre-release)",2004/05/24,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,b6995b0ee33bfbe8e3f6e38782308cf088514ffb,,,"Hack 'Em and Hangly Man",,,"Video NTSC; (pre-release)",2004/08/15,"Nukey Shay",,,"[Pesco - Daily Release 3]",,,,,,,1,,,
"Public Domain - Games",,160a2b595ffb88700c48f0747ae3aa37b3e95e63,,,"Hack 'Em",,,"Video PAL; (pre-release)",2005/01/21,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,982390cbd997a93b202b69365a8e63e2595b4c50,,,"Ooze v0.9",,,"(2005) (Doug Dingus)",,,,,,,,,,,,,,,
"Public Domain - Games",,94831d4a643c0b35653ab0a21e81eb8757f6d6b5,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/05/18,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,b10957466c875667f8c2244eda6f2925bf515e2f,,,"Draw Maze 1 v1.0",,,"(Michael Rideout)",,,,,,,,,,,,,,,
"Public Domain - Games",,8ec33165fda476c226ac4b075403f2b8043adbf9,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/05/11,"Nukey Shay",,,"[Pesco - Violins]",,,,,,,1,,,
"Public Domain - Games",,f4ece644d30fd4b0e0e49f9184294c574068cf96,,,"Laserman Stage2.1",,,"(Dan Iacovelli)",,,,,,,,,,,,,,,
"Public Domain - Games",,ab6c7c2ec59989821a790c2964cb6bb54054b624,,,"Hack 'Em and Hangly Man",,,"Video NTSC; (pre-release)",2004/08/09,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,1d9845f5906e184f5cd9983f1c881a9643144a9c,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2005/01/22,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,0121f4ca5ce7d61b36b5dae10bd77fe8e8a2c062,,,"MasterMind Deluxe - RC2",,,"(Cye Freeman)",,,,,,,,,,,,,,,
"Public Domain - Games",,8c39a2a836759a5b3e14bc0c277bee5da71fc333,,,"Hunt the Wumpus v0.1",,,"(Bill Collins)",,,,,,,,,,,,,,,
"Public Domain - Games",,1f4b806ac77a22f55a66fafa1e1738a269c5e8b7,,,"Robot Finds Kitten 2600",,,"(26-04-2003) (Jeremy Penner) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,f42c8334d5d2ff31cfcc940e3cd46f6ca0adbeb6,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/10/29,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,ae62484b2065c6b095b8d3e6885012f6a50d4ce5,,,"Hack 'Em",,,"Video PAL",2006/04/24,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,bbdaacf785ec76edc11a05aa5d26f0e0d4599f57,,,"Catacombs of Mu Demo",,,"(Zach Matley)",,,,,,,,,,,,,,,
"Public Domain - Games",,1e1d024ba8c27fb8f263af314729702caf8bba0e,,,"Turbo Demo 8k v0.09",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,ab079b2d9643e2090c8fbf97191af74fcf4f4a4e,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/10/07,"Nukey Shay",,,"[Pesco - Release Candidate 2]",,,,,,,1,,,
"Public Domain - Games",,042126be19ad963565a2620858099a5d0ad40686,,,"Hangly Man",,,"Video NTSC; (pre-release)",2004/05/18,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,aa7debcdde91b1f30cea53c762312c79930b80bb,,,"MasterMind Deluxe",,,"(Cye Freeman) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,bb89c2f1ede811313f0659469ff259ef36dd72a6,,,"Lead 1k 20070213",,,(seemo),,,,,,,,,,,,,,,
"Public Domain - Games",,1d71221375168f8d26bcf80c5f75ea2f91162641,,,"Save Yourself P2",,,"(Maus Games)",,,,,,,,,,,,,,,
"Public Domain - Games",,f3f9e64d74e6b6f5e520ad2efba14dd1ea96ef2e,,,"Hunt the Wumpus v.18",,,"(Bill Collins)",,,,,,,,,,,,,,,
"Public Domain - Games",,ffa9747a2eaee3e082059d5d1d123c65d0be3513,,,"Boulder Dash Theme",,,"(Erik Ehrling)",,,,,,,,,,,,,,,
"Public Domain - Games",,0477e822208bbad5e1b124f78484c39abe850945,,,"Colors.. All 128",,,"(TJ) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,8dada422596eb465677326e7bf50d5a69e586a56,,,"Moth v7.1",,,"(Simone Serra)",,,,,,,,,,,,,,,
"Public Domain - Games",,af02d6ed8dd75eeaec8cd9e75483683e473a4305,,,"Turbo Demo 8k v0.16",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,1f321a0373e3b7297ade5b8017c3262c37e0e1ed,,,"Globe Trotter",,,"Demo 1; Video NTSC",2003/03/24,Weston,,,,,,,,,,,,,
"Public Domain - Games",,ad57a565f665ffe286f62aa9cc6b3bf8d9482bcd,,,"Hack'Em! 2006-06-14",,,"(Nukey Shay)",,,,,,,,,,,,,,,
"Public Domain - Games",,ada12c73fc784fbbda38b7aa2ae8264dcb94b213,,,"Construction V7",,,(Mort),,,,,,,,,,,,,,,
"Public Domain - Games",,bb0ebd52f9c52cbeb348743712ebd30ef1153fbb,,,"M-4 2005-06-13",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,ea2ca1685e0dbf6802b597a53217424d695f245d,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/26,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,1d06f2a0349cfcb9e85f64df13399e4cf35bb161,,,"M-4 old2",,,"(Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,1f3037721d7279e5c2fcac9ad899acfae0bef16b,,,"Lead 1k 20070131",,,(seemo),,,,,,,,,,,,,,,
"Public Domain - Games",,ad4a57b02c666ce765173efd14d7d15cb23813df,,,"Boulderdash Demo",,,"Video NTSC",2003/04/05,"Davie, Andrew",,,,,,,,,,,,,
"Public Domain - Games",,f392c6fd303016b074b6dd0d5ddd07957b9ba6bc,,,"Hangly Man",,,"Video NTSC; (pre-release)",2004/08/02,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,1d34f7d9f89e17aadeb3cdcf0c20071a40162958,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/29,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,0023e67b9d9cbc715e0ae09775aeffb9b1a78dc5,,,"Ants v1",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,a8bdda9fe3325d7ddc1b8d791c73459ef6549547,,,"Soccer Kernel test9 2006",,,"(Nick Bensema)",,,,,,,,,,,,,,,
"Public Domain - Games",,002bb30e6704813bef4b41496e38ee8b4a84fc57,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/05/19,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,8ba2e499288c3c2df1cde97cd2050fb32916cdb1,,,"Super Maria Sisters 2 v072206",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,b1ad985f9286f2aebc7b8e49f410cd3236efa812,,,"Ants v7",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,8c02926f8b114977021a22a71c701e46c55fbed5,,,"Hack 'Em and Hangly Man",,,"Video NTSC; (pre-release)",2004/08/14,"Nukey Shay",,,"[Pesco - Daily Release 3]",,,,,,,1,,,
"Public Domain - Games",,8bf84618f4ced2071ce3896df2e071fcaa4ffbe0,,,"Ruins 2005-10-01",,,"(Duane Alan Hahn)",,,,,,,,,,,,,,,
"Public Domain - Games",,8f5a29b4690ead4a57b8a058c2e7f219d0fd02d2,,,"Hack 'Em",,,"Video PAL",2005/11/12,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,00bbd0ec4d5133779015153e84ae2daf7bc25cdf,,,"Star Box beta4",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,af3fabeb110e1e8fb8fe3c63c9086bbce142b7a2,,,JetMan,,,"(Final Version) (2005) (Chris Walton)",,,,,,,,,,,,,,,
"Public Domain - Games",,8e7a2328a7308baa8547c478f7a20da40707c045,,,Flow,,,"(2005) (Simone Serra)",,,,,,,,,,,,,,,
"Public Domain - Games",,1ec00a80ea8b2510cf8b9bd9b900e6c7dee11649,,,"Hack 'Em",,,"Video NTSC",2005/11/19,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,04b6bea38d9a0808a6893659fc7e59fd9c9b23f8,,,"Crash 'n Dive v0.99",,,(TJ),,,,,,,,,,,,,,,
"Public Domain - Games",,8d40ba4ef68d979b9fbadb943bf18a95900f8274,,,"Turbo Demo 8k v0.17",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,1e94a770635dffe41abbe7c689991acff519ce45,,,"Hack 'Em and Hangly Man",,,"Video NTSC; (pre-release)",2004/08/17,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,8d2ed5621a466e2778d7f85057e90676f3d12ecb,,,"Running Man",,,"(2005-01-07) (Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,ac01fc4fca49f4bb27ef09bb260a1c0406b20c3c,,,"Stellar Fortress v0.4",,,"(Bill Collins)",,,,,,,,,,,,,,,
"Public Domain - Games",,04dda739248a7546047d6547b046ff0ef5bd6bad,,,"Ants v2",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,f3e756bc3f1b90b0683d16a00e07a969755cd420,,,"Jumpman 0.10",,,"(Atarius Maximus)",,,,,,,,,,,,,,,
"Public Domain - Games",,ac0020900b7de6e4d41dc99e5a4703d402c5e306,,,Minigame,,,"(2005-10-23) (David Weavil)",,,,,,,,,,,,,,,
"Public Domain - Games",,f5564ae8bcbe354a9bf5a0f9186a7bd1ef83753f,,,"Hack 'Em 16k",,,"Video PAL",2006/04/10,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,028085da77e6d02192bdb1bc5036970965898c90,,,"Hack'Em! 16k 2006-05-19",,,"(Nukey Shay)",,,,,,,,,,,,,,,
"Public Domain - Games",,109c77a0ba6bfb0d313c3bd3f4e6e4229119d1be,,,"Ants 2k Final Version",,,"(Chris Read)",,,,,,,,,,,,,,,
"Public Domain - Games",,190a520f513966e7beb16c41d0282e4d359edae2,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/05/11,"Nukey Shay",,,"[Pesco - Intermission Test]",,,,,,,1,,,
"Public Domain - Games",,106f58bb90dc19abfb1a7eb052905011ff553ecd,,,"ZYX 6months alpha",,,"(Chris Read) [b1]",,,,,,,,,,,,,,,
"Public Domain - Games",,efa81dd5180b809a258c35c9c18a111acc9ebbc2,,,"Hack'Em! 2006-05-23",,,"(Nukey Shay)",,,,,,,,,,,,,,,
"Public Domain - Games",,106de869d89f1a0b3c68fd3790b7dd989be115b7,,,"Belling the Mouse 2004aug28",,,"(Jacob Rose)",,,,,,,,,,,,,,,
"Public Domain - Games",,b8cd28afa3aa653dd19d44f0de0e6d365221c5a3,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/09/02,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,0275e1cbb73ae257b002ee6edbdd32420d294aca,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/07/29,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,10be6b7acbef3f09ce9561e1f6367d56c3d488b5,,,"Hack 'Em",,,"Video NTSC",2005/02/10,"Nukey Shay",,,"[Pesco - Bugfix 1]",,,,,,,1,,,
"Public Domain - Games",,b533f18431152c81fdda78f977f0e6c1a038d9a4,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/09/03,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,10ed203c5f207be162c7f542260f903dd707dc3d,,,"Hack 'Em",,,"Video NTSC",2006/04/15,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,b0ecf58891d2bc7e6cb5ee191be27c18c4883a66,,,"Jumper 16k 0.73",,,"(2006) (Steve Engelhardt)",,,,,,,,,,,,,,,
"Public Domain - Games",,bba3da9a2d6f9d7f53acb2dc870ce03cec369ffc,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/30,"Nukey Shay",,,"[Pesco - Daily Release 2]",,,,,,,1,,,
"Public Domain - Games",,02e03e5cb3934508b6cac51dbfa679f96274c0cb,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/09/07,"Nukey Shay",,,"[Pesco - Daily Release 5]",,,,,,,1,,,
"Public Domain - Games",,020310d0803326401d9949682029483129f71b8a,,,"Soccer Kernel test8 2006",,,"(Nick Bensema)",,,,,,,,,,,,,,,
"Public Domain - Games",,b159cd14dca60e82a8dd579ecbb29c0ae68bf66f,,,"Hack 'Em 16k",,,"Video NTSC",2006/04/29,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,8e8d4f08613c7d9298da16e40aee6d8969438080,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/12/03,"Nukey Shay",,,"[Pesco - Daily Release]",,,,,,,1,,,
"Public Domain - Games",,b0c5f38b741e81961486c36e6a0727e759297d1e,,,"Labyrinth v08",,,"(2006) (Bill Collins)",,,,,,,,,,,,,,,
"Public Domain - Games",,8de87b832ae70efa1eba7698de6e690820ae5006,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/09/02,"Nukey Shay",,,"[Pesco - Daily Release 1]",,,,,,,1,,,
"Public Domain - Games",,bba17e4137f2bc3b1ba3f97cc383d02ced80fda6,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/29,"Nukey Shay",,,"[Pesco - Daily Release 3]",,,,,,,1,,,
"Public Domain - Games",,bbd02c2973616b10882b3bc8c3c99505bb33f096,,,"Kenjutsu 04",,,"(2006) (Bill Collins)",,,,,,,,,,,,,,,
"Public Domain - Games",,b16564610884c668cf843e5bb05de9750762019b,,,"Robotron Demo",,,"(2005) (dgob123)",,,,,,,,,,,,,,,
"Public Domain - Games",,e93402ea240f3a4f9082c232bdf6c5f5e4364f4c,,,"Running Santa",,,"(2005) (Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,e91bfd7b5bc763e1a68ebde56a9a9904f2166f07,,,M-4,,,"(Final Version) (Bob Montgomery)",,,,,,,,,,,,,,,
"Public Domain - Games",,058eccaaff7a72929a22a94fdafbafeb782dd8d8,,,"Jumper 16k 0.60",,,"(2006) (Steve Engelhardt) [a1]",,,,,,,,,,,,,,,
"Public Domain - Games",,0539e47c854f8fa018d66d833f3997f100911d9f,,,Incoming,,,"(02-10-2002) (Ben Larson) (PD)",,,,,,,,,,,,,,,
"Public Domain - Games",,e92e9ee8a47f31e8eb74e6e67d1a9b26a39aceb8,,,"Hack 'Em 16k",,,"Video NTSC",2006/04/10,"Nukey Shay",,,[Pesco],,,,,,,1,,,
"Public Domain - Games",,022ba1539ab38226259fcd7095a1857364e2a55e,,,"Hack 'Em and Hangly Man",,,"Video NTSC; (pre-release)",2004/08/10,"Nukey Shay",,,"[Pesco - Daily Release 4 - timecheck]",,,,,,,1,,,
"Public Domain - Games",,ff96b9d3184ca1fdecb1c1c1b5effc2131de2772,,,"Hack 'Em",,,"Video NTSC; (pre-release)",2004/08/28,"Nukey Shay",,,"[Pesco - Daily Release 4]",,,,,,,1,,,
"Public Domain - Games",,8cf62bac56f256cea57862c1a8e474b53c217b6e,,,"MasterMind Deluxe 1.4",,,"(Cye Freeman) (PAL)",,,,,,,,,,,,,,,
"Public Domain - Games",,ad339266b5098956a226ce1d9f26809b11848427,,,"Hack'Em! 16k 2006-07-05",,,"(Nukey Shay)",,,,,,,,,,,,,,,
"Public Domain - Games",,8cbf6f62605a802cf310e948438f55cde38bd605,,,"Twisty Passages",,,"(SuperCharger) [b1]",,,,,,,,,,,,,,,
