"Group","SHA1","ID","Folder","FileName","Title","Media Filename","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
005,,005,,,,005,,,,,,,,,,,,,,,,,,
pr_medl,,pr_medl,,,Medalist,Medalist,,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_megmn,,pr_megmn,,,"Mega Money","Mega Money",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_nifty,,pr_nifty,,,"Nifty Fifty","Nifty Fifty",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_nudxs,,pr_nudxs,,,"Nudge XS","Nudge XS",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_qksht,,pr_qksht,,,Quickshot,Quickshot,,"(Maygay) (PROCONN)",,,,,,,,,,,,,,,,
pr_rags,,pr_rags,,,"Rags To Riches","Rags To Riches",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_reflx,,pr_reflx,,,Reflex,Reflex,,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_roadr,,pr_roadr,,,"Road Riot","Road Riot",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_roll,,pr_roll,,,"The Roll","The Roll",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_sevab,,pr_sevab,,,"Seven's Above","Seven's Above",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_sevml,,pr_sevml,,,"Sevens & Melons","Sevens & Melons",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_sptb,,pr_sptb,,,"Simply the Best","Simply the Best",,"(Pcp) (PROCONN?)",,,,,,,,,,,,,,,,
pr_supbr,,pr_supbr,,,"Super Bars","Super Bars",,"(PCP) (PROCONN)",,,,,,,,,,,,,,,,
pr_swop,,pr_swop,,,"Swop It","Swop It",,(Ace),,,,,,,,,,,,,,,,
pr_theme,,pr_theme,,,"Theme Park","Theme Park",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_trktp,,pr_trktp,,,"Trick or Treat","Trick or Treat",,"(Protocol?) (Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_trktr,,pr_trktr,,,"Trick or Treat","Trick or Treat",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_trpx,,pr_trpx,,,"Triple X","Triple X",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_ttrai,,pr_ttrai,,,"Treasure Trail","Treasure Trail",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_upnun,,pr_upnun,,,"Up & Under","Up & Under",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_walls,,pr_walls,,,"Wall Street","Wall Street",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_whlft,,pr_whlft,,,"Wheel Of Fortune","Wheel Of Fortune",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_wldkn,,pr_wldkn,,,"Wild Kings","Wild Kings",,"(Project) (PROCONN)",,,,,,,,,,,,,,,,
pr_wnstk,,pr_wnstk,,,"Winning Streak","Winning Streak",,"(Version 1.1) (Coinworld)",,,,,,,,,,,,,,,,
pr7820,,pr7820,,,"Pioneer PR-7820",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
pr8210,,pr8210,,,"Pioneer PR-8210","Pioneer PR-8210",,,,,,,,,,,,,,,,,,
apple2,,prav82,,,"Pravetz 82","Pravetz 82",,,,,,,,,,,,,,,,,,
apple2e,,prav8c,,,"Pravetz 8C","Pravetz 8C",,,,,,,,,,,,,,,,,,
oric1,,prav8d,,,"Pravetz 8D","Pravetz 8D",,,,,,,,,,,,,,,,,,
oric1,,prav8dd,,,"Pravetz 8D","Pravetz 8D",,"(Disk ROM)",,,,,,,,,,,,,,,,
apple2,,prav8m,,,"Pravetz 8M","Pravetz 8M",,,,,,,,,,,,,,,,,,
prc28su,,prc28su,,,"Print Club 2 Vol. 8 Summer","Print Club 2 Vol. 8 Summer",,"(J 970616 V1.100)",,,,,,,,,,,,,,,,
prc297wi,,prc297wi,,,"Print Club 2 '97 Winter Ver","Print Club 2 '97 Winter Ver",,"(J 971017 V1.100, set 1)",,,,,,,,,,,,,,,,
prc297wi,,prc297wia,,,"Print Club 2 '97 Winter Ver","Print Club 2 '97 Winter Ver",,"(J 971017 V1.100, set 2)",,,,,,,,,,,,,,,,
prc298au,,prc298au,,,"Print Club 2 '98 Autumn Ver","Print Club 2 '98 Autumn Ver",,"(J 980827 V1.000)",,,,,,,,,,,,,,,,
prc298sp,,prc298sp,,,"Print Club 2 '98 Spring Ver","Print Club 2 '98 Spring Ver",,"(J 971017 V1.100)",,,,,,,,,,,,,,,,
prc298su,,prc298su,,,"Print Club 2 '98 Summer Ver","Print Club 2 '98 Summer Ver",,"(J 980603 V1.100)",,,,,,,,,,,,,,,,
prc29au,,prc29au,,,"Print Club 2 Vol. 9 Autumn","Print Club 2 Vol. 9 Autumn",,"(J V1.100)",,,,,,,,,,,,,,,,
prc2ksu,,prc2ksu,,,"Print Club 2 2000 Summer","Print Club 2 2000 Summer",,"(J 000509 V1.000)",,,,,,,,,,,,,,,,
prdgp03,,prdgp03,,,"Pride GP 2003","Pride GP 2003",,"(PR21 Ver. A)",,,,,,,,,,,,,,,,
prehisle,,prehisle,,,"Prehistoric Isle in 1930","Prehistoric Isle in 1930",,(World),,,xw,,,,,,,,,,,,,
prehisle,,prehisleb,,,"Prehistoric Isle in 1930","Prehistoric Isle in 1930",,"(World, bootleg)",,,xw,,,,,,Bootleg,,,,,,,
prehisle,,prehislek,,,"Prehistoric Isle in 1930","Prehistoric Isle in 1930",,(Korea),,,kr,,,,,,,,,,,,,
prehisle,,prehisleu,,,"Prehistoric Isle in 1930","Prehistoric Isle in 1930",,(US),,,us,,,,,,,,,,,,,
preisle2,,preisle2,,,"Prehistoric Isle 2","Prehistoric Isle 2",,,,,,,,,,,,,,,,,,
premier_fdc,,premier_fdc,,,"Premier FDC","Premier FDC",,,,,,?,,,,,,,,,,,,
prestige,,prestige,,,"PreComputer Prestige Elite","PreComputer Prestige Elite",,,,,,,,,,,,,,,,,,
intmpt03,,prestmpt,,,"Prestige Video Computer Game MPT-03",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
prideaf,,prideaf,,,"Pride of Africa","Pride of Africa",,"(10208511, NSW/ACT)",,,,,,,,,,,,,,,,
prikura,,prikura,,,"Princess Clara Daisakusen","Princess Clara Daisakusen",,"(J 960910 V1.000)",,,,,,,,,,,,,,,,
gundl94,,primella,,,Primella,Primella,,"(Japan, NTC license)",,,jp,,,,,,,,,,,,,
primevah,,primevah,,,"Primeval Hunt",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
primglex,,primglex,,,"Prime Goal EX","Prime Goal EX",,"(Japan, PG1/VER.A)",,,jp,,,,,,,,,,,,,
primoa32,,primoa32,,,"Primo A-32","Primo A-32",,,,,,,,,,,,,,,,,,
primoa32,,primoa48,,,"Primo A-48","Primo A-48",,,,,,,,,,,,,,,,,,
primoa32,,primoa64,,,"Primo A-64","Primo A-64",,,,,,,,,,,,,,,,,,
primoa32,,primob32,,,"Primo B-32","Primo B-32",,,,,,,,,,,,,,,,,,
primoa32,,primob48,,,"Primo B-48","Primo B-48",,,,,,,,,,,,,,,,,,
primoa32,,primob64,,,"Primo B-64","Primo B-64",,,,,,,,,,,,,,,,,,
primoa32,,primoc64,,,"Primo C-64","Primo C-64",,,,,,,,,,,,,,,,,,
primrag2,,primrag2,,,"Primal Rage 2","Primal Rage 2",,"(Ver 0.36a)",,,,,,,,,,,,,,,,
primrage,,primrage,,,"Primal Rage","Primal Rage",,"(version 2.3)",,,,,,,,,,,,,,,,
primrage,,primrage20,,,"Primal Rage","Primal Rage",,"(version 2.0)",,,,,,,,,,,,,,,,
princ,,princ,,,Prin-C,Prin-C,,,,,,,,,,,,,,,,,,
princess,,princess,,,"Cosmic Princess","Cosmic Princess",,,,,,,,,,,,,,,,,,
printer_image,,printer_image,,,Printer,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
prmrsocr,,prmrsocr,,,"Premier Soccer","Premier Soccer",,"(ver EAB)",,,,,,,,,,,,,,,,
prmrsocr,,prmrsocrj,,,"Premier Soccer","Premier Soccer",,"(ver JAB)",,,,,,,,,,,,,,,,
trstar,,prmtmfgt,,,"Prime Time Fighter","Prime Time Fighter",,"(Ver 2.1A 1993/05/21) (New Version)",,,,,,,,,,,,,,,,
trstar,,prmtmfgto,,,"Prime Time Fighter","Prime Time Fighter",,"(Ver 2.1A 1993/05/21) (Old Version)",,,,,,,,,,,,,,,,
mo6,,pro128,,,"Prodest PC 128","Prodest PC 128",,,,,,,,,,,,,,,,,,
bbcmc,,pro128s,,,"Prodest PC 128S","Prodest PC 128S",,,,,,,,,,,,,,,,,,
pro80,,pro80,,,Pro-80,Pro-80,,,,,,,,,,,,,,,,,,
prodigy,,prodigy,,,"Destiny Prodigy","Destiny Prodigy",,,,,,,,,,,,,,,,,,
prof180x,,prof180x,,,PROF-180X,PROF-180X,,,,,,,,,,,,,,,,,,
prof180x,,prof181x,,,PROF-181X,PROF-181X,,,,,,,,,,,,,,,,,,
prof80,,prof80,,,PROF-80,PROF-80,,,,,,,,,,,,,,,,,,
prof80_mmu,,prof80_mmu,,,"PROF80 MMU",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
spec128,,profi,,,Profi,Profi,,,,,,,,,,,,,,,,,,
profpac,,profpac,,,"Professor Pac-Man","Professor Pac-Man",,,,,,,,,,,,,,,,,,
socrates,,profweis,,,"Professor Weiss-Alles","Professor Weiss-Alles",,,,,,,,,,,,,,,,,,
progear,,progear,,,,progear,,"(USA 010117)",,,us,,,,,,,,,,,,,
progear,,progeara,,,,progear,,"(Asia 010117)",,,xa,,,,,,,,,,,,,
progear,,progearj,,,"Progear no Arashi","Progear no Arashi",,"(Japan 010117)",,,jp,,,,,,,,,,,,,
progear,,progearjbl,,,"Progear no Arashi","Progear no Arashi",,"(Japan 010117) (decrypted bootleg)",,,jp,,,,,,Bootleg,,,,,,,
progear,,progearjd,,,"Progear no Arashi","Progear no Arashi",,"(Japan 010117 Phoenix Edition) (bootleg)",,,jp,,,,,,Bootleg,,,,,,,
progear,,progearud,,,,progear,,"(USA 010117 Phoenix Edition) (bootleg)",,,us,,,,,,Bootleg,,,,,,,
progolf,,progolf,,,"18 Holes Pro Golf","18 Holes Pro Golf",,"(set 1)",,,,,,,,,,,,,,,,
progolf,,progolfa,,,"18 Holes Pro Golf","18 Holes Pro Golf",,"(set 2)",,,,,,,,,,,,,,,,
progress,,progress,,,,progress,,,,,,,,,,,,,,,,,,
promutrv,,promutrv,,,"Progressive Music Trivia","Progressive Music Trivia",,"(Question set 1)",,,,,,,,,,,,,,,,
promutrv,,promutrva,,,"Progressive Music Trivia","Progressive Music Trivia",,"(Question set 2)",,,,,,,,,,,,,,,,
promutrv,,promutrvb,,,"Progressive Music Trivia","Progressive Music Trivia",,"(Question set 3)",,,,,,,,,,,,,,,,
promutrv,,promutrvc,,,"Progressive Music Trivia","Progressive Music Trivia",,"(Question set 4)",,,,,,,,,,,,,,,,
propcycl,,propcycl,,,"Prop Cycle","Prop Cycle",,"(Rev. PR2 Ver.A, World)",,,xw,,,,,,,,,,,,,
prophecy,,prophecy,,,,prophecy,,"(20173411, NSW/ACT)",,,,,,,,,,,,,,,,
prose2k,,prose2k,,,"Prose 2000/2020 v3.4.1","Prose 2000%2020 v3.4.1",,,,,,,,,,,,,,,,,,
prose2k,,prose2ko,,,"Prose 2000/2020 v1.1","Prose 2000%2020 v1.1",,,,,,,,,,,,,,,,,,
prosoccr,,prosoccr,,,"Pro Soccer","Pro Soccer",,,,,,,,,,,,,,,,,,
prosport,,prosport,,,"Pro Sports - Bowling, Tennis, and Golf","Pro Sports - Bowling, Tennis, and Golf",,,,,,,,,,,,,,,,,,
prosport,,prosporta,,,"Pro Sports - Bowling, Tennis, and Golf","Pro Sports - Bowling, Tennis, and Golf",,(USA),,,us,,,,,,,,,,,,,
protennb,,protennb,,,Tennis,Tennis,,"(bootleg of Pro Tennis)",,,,,,,,,Bootleg,,,,,,,
proteus,,proteus,,,"Poly Proteus","Poly Proteus",,(Standalone),,,,?,,,,,,,,,,,,
proteus3,,proteus3,,,"Proteus III","Proteus III",,,,,,,,,,,,,,,,,,
prpht600,,prpht600,,,Prophet-600,Prophet-600,,,,,,,,,,,,,,,,,,
czz50,,prsarcde,,,"Personal Arcade",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
prtyanim,,prtyanim,,,"Party Animal","Party Animal",,,,,,,,,,,,,,,,,,
prtyanim,,prtyanimg,,,"Party Animal","Party Animal",,(German),,,de,,,,,,,,,,,,,
prtytime,,prtytime,,,"Party Time: Gonta the Diver II / Ganbare! Gonta!! 2","Party Time - Gonta the Diver II % Ganbare! Gonta!! 2",,"(World Release)",,,xw,,,,,,,,,,,,,
przfight,,przfight,,,"Prize Fight","Prize Fight",,"(0100299V, NSW/ACT)",,,,,,,,,,,,,,,,
ps2,,ps2,,,"PlayStation 2","PlayStation 2",,,,,,?,,,,,,,,,,,,
ps2_keybc,,ps2_keybc,,,"PS/2 Keyboard/Mouse Controller",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2dmac,,ps2dmac,,,"PlayStation 2 EE DMAC",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2gif,,ps2gif,,,"Playstation 2 GIF",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2gs,,ps2gs,,,"Playstation 2 GS",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2intc,,ps2intc,,,"PlayStation 2 EE INTC",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2mc,,ps2mc,,,"PlayStation 2 Memory Card",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2pad,,ps2pad,,,"Sony DualShock 2",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2sif,,ps2sif,,,"PlayStation 2 SIF",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2timer,,ps2timer,,,"PlayStation 2 EE Core Timer",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ps2vif1,,ps2vif1,,,"PlayStation 2 VIF1",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psj,,psa,,,"Sony PlayStation","Sony PlayStation",,(Asia-Pacific),,,xa,,,,,,,,,,,,,
psailor1,,psailor1,,,"Bishoujo Janshi Pretty Sailor 18-kin","Bishoujo Janshi Pretty Sailor 18-kin",,(Japan),,,jp,,,,,,,,,,,,,
psailor2,,psailor2,,,"Bishoujo Janshi Pretty Sailor 2","Bishoujo Janshi Pretty Sailor 2",,(Japan),,,jp,,,,,,,,,,,,,
psattack,,psattack,,,"P's Attack","P's Attack",,,,,,,,,,,,,,,,,,
psj,,pse,,,"Sony PlayStation","Sony PlayStation",,(Europe),,,eu,,,,,,,,,,,,,
pseudo_terminal,,pseudo_terminal,,,"Pseudo terminal",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psi_hle_kbd,,psi_hle_kbd,,,"PSI HLE Keyboard",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psi_kbd,,psi_kbd,,,"PSI Keyboard Interface",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psi98,,psi98,,,,psi98,,,,,,,,,,,,,,,,,,
psion1,,psion1,,,"Organiser I","Organiser I",,,,,,,,,,,,,,,,,,
psioncm,,psioncm,,,"Organiser II CM","Organiser II CM",,,,,,,,,,,,,,,,,,
psioncm,,psionla,,,"Organiser II LA","Organiser II LA",,,,,,,,,,,,,,,,,,
psioncm,,psionlam,,,"Organiser II LAM","Organiser II LAM",,,,,,,,,,,,,,,,,,
psionlz,,psionlz,,,"Organiser II LZ","Organiser II LZ",,,,,,,,,,,,,,,,,,
psionlz,,psionlz64,,,"Organiser II LZ64","Organiser II LZ64",,,,,,,,,,,,,,,,,,
psionlz,,psionlz64s,,,"Organiser II LZ64S","Organiser II LZ64S",,,,,,,,,,,,,,,,,,
psioncm,,psionp200,,,"Organiser II P200","Organiser II P200",,,,,,,,,,,,,,,,,,
psioncm,,psionp350,,,"Organiser II P350","Organiser II P350",,,,,,,,,,,,,,,,,,
psionlz,,psionp464,,,"Organiser II P464","Organiser II P464",,,,,,,,,,,,,,,,,,
psioncm,,psionxp,,,"Organiser II XP","Organiser II XP",,,,,,,,,,,,,,,,,,
psj,,psj,,,"Sony PlayStation","Sony PlayStation",,(Japan),,,jp,,,,,,,,,,,,,
psmash3,,psmash3,,,"Power Smash 3 / Virtua Tennis 3","Power Smash 3 % Virtua Tennis 3",,(Export),,,,,,,,,,,,,,,,
ssoldier,,psoldier,,,"Perfect Soldiers","Perfect Soldiers",,(Japan),,,jp,,,,,,,,,,,,,
pspikes,,pspikes,,,"Power Spikes","Power Spikes",,(World),,,xw,,,,,,,,,,,,,
pspikes2,,pspikes2,,,"Power Spikes II","Power Spikes II",,(NGM-068),,,,,,,,,,,,,,,,
pspikes,,pspikesb,,,"Power Spikes","Power Spikes",,(bootleg),,,,,,,,,Bootleg,,,,,,,
pspikes,,pspikesba,,,"Power Spikes","Power Spikes",,"(Italian bootleg)",,,it,,,,,,Bootleg,,,,,,,
pspikes,,pspikesc,,,"Power Spikes","Power Spikes",,(China),,,cn,,,,,,,,,,,,,
pspikes,,pspikesk,,,"Power Spikes","Power Spikes",,(Korea),,,kr,,,,,,,,,,,,,
pspikes,,pspikesu,,,"Power Spikes","Power Spikes",,(US),,,us,,,,,,,,,,,,,
pss61,,pss61,,,"Super Mario Kart / Super Mario Collection / Star Fox","Super Mario Kart % Super Mario Collection % Star Fox",,"(Super Famicom Box)",,,,,,,,,,,,,,,,
pss62,,pss62,,,"New Super 3D Golf Simulation - Waialae no Kiseki / Super Mahjong 2","New Super 3D Golf Simulation - Waialae no Kiseki % Super Mahjong 2",,"(Super Famicom Box)",,,,,,,,,,,,,,,,
pss63,,pss63,,,"Super Donkey Kong / Super Tetris 2 + Bombliss","Super Donkey Kong % Super Tetris 2 + Bombliss",,"(Super Famicom Box)",,,,,,,,,,,,,,,,
pss64,,pss64,,,"Super Donkey Kong / Super Bomberman 2","Super Donkey Kong % Super Bomberman 2",,"(Super Famicom Box)",,,,,,,,,,,,,,,,
pssj3,,pssj3,,,PSSJ-3,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
pstadium,,pstadium,,,"Mahjong Panic Stadium","Mahjong Panic Stadium",,(Japan),,,jp,,,,,,,,,,,,,
pstlpkr,,pstlpkr,,,"Pistol Poker","Pistol Poker",,(R02),,,,,,,,,,,,,,,,
pstlpkr,,pstlpkr1,,,"Pistol Poker","Pistol Poker",,(R01),,,,,,,,,,,,,,,,
pstone,,pstone,,,"Power Stone","Power Stone",,,,,,,,,,,,,,,,,,
pstone2,,pstone2,,,"Power Stone 2","Power Stone 2",,,,,,,,,,,,,,,,,,
pstone2,,pstone2b,,,"Power Stone 2","Power Stone 2",,(bootleg),,,,?,,,,,Bootleg,,,,,,,
psj,,psu,,,"Sony PlayStation","Sony PlayStation",,(USA),,,us,,,,,,,,,,,,,
psurge,,psurge,,,"Power Surge","Power Surge",,,,,,,,,,,,,,,,,,
psx_analog_joystick,,psx_analog_joystick,,,"Playstation Analog Joystick",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psx_cd,,psx_cd,,,"PSX CD-ROM","PSX CD-ROM",,,,,,,,,,,,,,,,,,
psx_controller_port,,psx_controller_port,,,"Playstation Controller Port",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psx_dualshock_pad,,psx_dualshock_pad,,,"Playstation Dualshock Pad",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psx_multitap,,psx_multitap,,,"Playstation Multitap",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psx_parallel_slot,,psx_parallel_slot,,,"Playstation Parallel Slot",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psx_standard_controller,,psx_standard_controller,,,"Playstation Standard Controller",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxcard,,psxcard,,,"Sony PSX Memory Card",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxcontrollerports,,psxcontrollerports,,,"Playstation Controller Bus",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxdma,,psxdma,,,"Sony PSX DMA",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxgboost,,psxgboost,,,"Datel Game Booster for Playstation","Datel Game Booster for Playstation",,,,,,?,,,,,,,,,,,,
psxirq,,psxirq,,,"Sony PSX IRQ",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxmdec,,psxmdec,,,"Sony PSX MDEC",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxrcnt,,psxrcnt,,,"Sony PSX RCNT",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxsio0,,psxsio0,,,"Sony PSX SIO-0",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxsio1,,psxsio1,,,"Sony PSX SIO-1",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psxspu,,psxspu,,,"PlayStation SPU",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
psychic5,,psychic5,,,"Psychic 5","Psychic 5",,(World),,,xw,,,,,,,,,,,,,
psychic5,,psychic5j,,,"Psychic 5","Psychic 5",,(Japan),,,jp,,,,,,,,,,,,,
psychos,,psychos,,,"Psycho Soldier","Psycho Soldier",,(US),,,us,,,,,,,,,,,,,
psychos,,psychosj,,,"Psycho Soldier","Psycho Soldier",,(Japan),,,jp,,,,,,,,,,,,,
psyforce,,psyforce,,,"Psychic Force","Psychic Force",,"(Ver 2.4O)",,,,,,,,,,,,,,,,
psyforce,,psyforcej,,,"Psychic Force","Psychic Force",,"(Ver 2.4J)",,,,,,,,,,,,,,,,
psyforce,,psyforcex,,,"Psychic Force EX","Psychic Force EX",,"(Ver 2.0J)",,,,,,,,,,,,,,,,
psyvar2,,psyvar2,,,"Psyvariar 2 - The Will To Fabricate","Psyvariar 2 - The Will To Fabricate",,"(Japan) (GDL-0024)",,,jp,,,,,,,,,,,,,
psyvaria,,psyvaria,,,"Psyvariar -Medium Unit-",@,@,"(V2.02O 2000/02/22 13:00)",@,@,@,@,@,@,@,@,,@,@,@,,,,
psyvaria,,psyvarij,,,"Psyvariar -Medium Unit-",@,@,"(V2.04J 2000/02/15 11:00)",@,@,@,@,@,@,@,@,,@,@,@,,,,
psyvarrv,,psyvarrv,,,"Psyvariar -Revision-",@,@,"(V2.04J 2000/08/11 22:00)",@,@,@,@,@,@,@,@,,@,@,@,,,,
ibm5170,,pt319a,,,PT-319A,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ibm5170,,pt430,,,PT-430,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ibm5170,,pt432b,,,"PT-432b aka SR-M401-A",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ibm5170,,pt581392,,,"386 motherboard using the Forex FRX46C402 + FRX46C411 + SiS 85C206 chipset",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
pt68k2,,pt68k2,,,,pt68k2,,,,,,,,,,,,,,,,,,
pt68k4,,pt68k4,,,,pt68k4,,,,,,,,,,,,,,,,,,
ptblank,,ptblank,,,"Point Blank","Point Blank",,"(World, GN2 Rev B, set 1)",,,xw,,,,,,,,,,,,,
ptblank2,,ptblank2,,,"Point Blank 2","Point Blank 2",,(GNB5/VER.A),,,,,,,,,,,,,,,,
ptblank2,,ptblank2a,,,"Point Blank 2",@,@,"(World, GNB2/VER.A)",@,@,xw,@,@,@,@,@,,@,@,@,,,,
ptblank2,,ptblank2b,,,"Point Blank 2",@,@,"(World, GNB2/VER.A alt)",@,@,xw,@,@,@,@,@,,@,@,@,,,,
ptblank2,,ptblank2ua,,,"Point Blank 2","Point Blank 2",,"(US, GNB3/VER.A)",,,us,,,,,,,,,,,,,
ptblank3,,ptblank3,,,"Point Blank 3","Point Blank 3",,"(World, GNN2 Ver.A)",,,xw,,,,,,,,,,,,,
ptblank,,ptblanka,,,"Point Blank","Point Blank",,"(World, GN2 Rev B, set 2)",,,xw,,,,,,,,,,,,,
mupid2,,ptc100,,,PTC-100,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ptm6840,,ptm6840,,,"MC6840 PTM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ptrain,,ptrain,,,"Panda Train","Panda Train",,"(Novamatic 1.7)",,,,,,,,,,,,,,,,
ptrmj,,ptrmj,,,"PT Reach Mahjong","PT Reach Mahjong",,(Japan),,,jp,,,,,,,,,,,,,
pturn,,pturn,,,"Parallel Turn","Parallel Turn",,,,,,,,,,,,,,,,,,
pubtimed,,pubtimed,,,"Pub Time Darts",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
puchicar,,puchicar,,,"Puchi Carat","Puchi Carat",,"(Ver 2.02O 1997/10/29)",,,,,,,,,,,,,,,,
puchicar,,puchicarj,,,"Puchi Carat","Puchi Carat",,"(Ver 2.02J 1997/10/29)",,,,,,,,,,,,,,,,
puckman,,puckman,,,"Puck Man","Puck Man",,"(Japan set 1)",,,jp,,,,,,,,,,,,,
puckman,,puckmanb,,,"Puck Man","Puck Man",,"(bootleg set 1)",,,,,,,,,Bootleg,,,,,,,
puckman,,puckmanf,,,"Puck Man","Puck Man",,"(speedup hack)",,,,,,,,,,,,,,,,
puckman,,puckmanh,,,"Puck Man","Puck Man",,"(bootleg set 2)",,,,,,,,,Bootleg,,,,,,,
puckman,,puckmod,,,"Puck Man","Puck Man",,"(Japan set 2)",,,jp,,,,,,,,,,,,,
funystrp,,puckpepl,,,"Puck People","Puck People",,,,,,,,,,,,,,,,,,
puckpkmn,,puckpkmn,,,"Puckman Pockimon","Puckman Pockimon",,"(set 1)",,,,,,,,,,,,,,,,
puckpkmn,,puckpkmna,,,"Puckman Pockimon","Puckman Pockimon",,"(set 2)",,,,,,,,,,,,,,,,
puckpkmn,,puckpkmnb,,,"Puckman Pockimon","Puckman Pockimon",,"(set 3)",,,,,,,,,,,,,,,,
pulirula,,pulirula,,,,pulirula,,(World),,,xw,,,,,,,,,,,,,
pulirula,,pulirulaa,,,,@,@,"(World, earlier?)",@,@,xw,@,@,@,@,@,,@,@,@,,,,
pulirula,,pulirulaj,,,,pulirula,,(Japan),,,jp,,,,,,,,,,,,,
pulltabs,,pulltabs,,,"Pull Tabs","Pull Tabs",,,,,,,,,,,,,,,,,,
pulsar,,pulsar,,,,pulsar,,,,,,,,,,,,,,,,,,
pulsarlb,,pulsarlb,,,"Little Big Board","Little Big Board",,,,,,,,,,,,,,,,,,
pulstar,,pulstar,,,,pulstar,,,,,,,,,,,,,,,,,,
punchout,,punchita,,,Punch-Out!!,Punch-Out!!,,"(Italian bootleg)",,,it,,,,,,Bootleg,,,,,,,
punchout,,punchout,,,Punch-Out!!,Punch-Out!!,,"(Rev B)",,,,,,,,,,,,,,,,
punchout,,punchouta,,,Punch-Out!!,Punch-Out!!,,"(Rev A)",,,,,,,,,,,,,,,,
punchout,,punchoutj,,,Punch-Out!!,Punch-Out!!,,(Japan),,,jp,,,,,,,,,,,,,
punchy,,punchy,,,"Punchy The Clown","Punchy The Clown",,(R02),,,,,,,,,,,,,,,,
punchy,,punchy3,,,"Punchy The Clown","Punchy The Clown",,(R03),,,,,,,,,,,,,,,,
