"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,dc0a501864100e886f665c1ff1cdae8a3e4cbdcf,,,"Mah-Jongg Solitaire",@,,"v 2.0",1989/07/29,"Kurt Tappe",@,a,"a utoboot",,,,,,,,,,
@,,dc10134bea31a63324441f48219a84cd9d4e85fe,,,"Adventure Games 128",@,,,19xx,@,@,a,"a 5",,,,,,,,,,
@,,dd60b77981ff2acc2242b0ac61c2ca444e51eb44,,,"Millifoot 80",@,,,1988,"Snyder, L.K.",@,,,,,,,,,,,,
@,,dd7873fdbceb8cb14a64bd900814d490701d4b73,,,"Little Red Reader 1571-81",@,,,19xx,"Craig Bruce",@,,"[80 column]",,,,,,,,,,
"gateWay 128",,ddb7f4fc9bed354819aafa84be4e7e6324fafdae,,,"gateWay 128",,,,1996,"Creative Micro Designs",,a,"a 3; [Req GEOS]",,,,,,,,,,
@,,de30e594968149e4210b09f640b278f8f2bf2682,,,"AA BBS 128",@,,"v 12.5; (Disk 5 of 6)",1990,"Nick Smith",@,,[source],,,,,,,,,,
@,,deda1514d9dd96cae2f431acef4cea534eea0a88,,,"C128 Demo #2",@,,,1988,Sphinx,@,,,,,,,,,,,,
"Prince's Quest",,dfe64e14386ad705b0a4969f60d0492603a3250c,,,"Prince's Quest",,,,19xx,,,b,"b 1",,,,,,,,,,
@,,e043fadfe7d96131782b1221788d804ce5769ee5,,,"Big Blue Reader 128",@,,,1988,Sogwap,@,a,"a utoboot",,,,,,,,,,
@,,e1fe5ad1961ae3536c2a34bf6a356efe6db48be5,,,"Brett-Games 128",@,,,19xx,@,@,a,"a 2",,,,,,,,,,
@,,e24173434b966fa6b082cc6dec390d04c89d62f3,,,"AA BBS 128",@,,"v 12.5; (Disk 3 of 6)",1990,"Nick Smith",@,,"[40-80 column]",,,,,,,,,,
"Unicron II",,e3baa72ffb3faca45ed0150ca3f81f503e99e493,,,"Unicron II",,,,1990,"Dashoey, E.",,,,,,,,,,,,,
@,,e69fdaab4d721b4b65828cd93b8eb675a1c8feb7,,,"Dual Demo",@,,,2012/06/22,Flexman,@,,,,,,,,,,,,
@,,e74ee5d416b5ced0fb666f75123c33ea21320ecc,,,"VDC Demo 4",@,,,1995/03/03,@,@,,,,,,,,,,,,
"Last v8",,e77d1676eb603c33bdbc631adc8fdb30de01bf52,,,Last,,,"v 8",19xx,Mastertronic,,,,,,,,,,,,,
"Beyond Zork",,e88f82f0d75d8bef1e6e68f91b7a1e32814b02a2,,,"Beyond Zork",,,"(Side B)",1987,Infocom,,,"[80 column]",,,,,,,,,,
@,,e9634a7c59f91293f344dc02842f9cdb4f2fe851,,,"Alien Invaders",@,,,19xx,Spiceware,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,ea4f781a9603cb826f7c006e17b22e4634ab28b6,,,"AA BBS 128",@,,"v 12.5; (Disk 4 of 6)",1990,"Nick Smith",@,,"[40-80 column]",,,,,,,,,,
@,,ea883cede5677027ef70afc6f164f927cb3be5e3,,,"RAM expansion Demo",@,,"v 1.0",19xx,Commodore,@,a,"a utoboot; [17xx Ram expansions]; [40-80 column]",,,,,,,,,,
"Dice Poker",,eb0f8b63cd86470d447dde03d5ce8c3a01ebed7d,,,"Dice Poker",,,"Copyright Public Domain",19xx,"Avanz, Louis",,,,,,,,,,,,,
@,,eb45623724fde3e709f1c622482f55ff3850ffb8,,,"Baseball Trivia Quiz",@,,,19xx,@,@,,,,,,,,,,,,
@,,eb91a4526c7a7ab1ff0612ff9b4bb1b434f2e1cd,,,"Beyond Zork",@,,"(Side A)",1987,Infocom,@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,ec292cb9ecd8c6d20a1b834bebbb79d54f0223ef,,,Bureaucracy,@,,"(Side B)",1987,Infocom,@,a,"a 1; [80 column]",,,,,,,,,,
@,,ecdf809a28046ff2d1f91ead7121d5c79a5b2af9,,,"FontMaster 128",@,,"v rev1.3; (Disk 3 of 3); (Supplement)",1987,Xetec,@,,"[80 column]",,,,,,,,,,
@,,edfdf84dcfce8f04f4592b4b323c6f42535dd59c,,,"The Race",@,"Race, The",,1992,Erasoft,ar,,,,,,,,,,,,
@,,ee48d7af34a8c0c5e7c4e4fc328b115c85ee3e5b,,,"Brett-Games 128",@,,,19xx,@,@,a,"a 1",,,,,,,,,,
@,,ef05d033bc1d79bd9df518e35223c9717bb60997,,,"Kik-start 2",@,,,1985,Mastertronic,@,a,"a 1",,,,,,,,,,
@,,f03b3a60847526a7eb19fa39f82e5794b8af35ee,,,"80 Column Games 2nd Relase",@,,"Copyright Shareware",1994/03,"Tim Dotson",@,a,"a 1; [80 column]",,,,,,,,,,
@,,f151a9e9c7a3b3419a083c0a097ebc614da752f5,,,"Sector Edit 128",@,,"v 5.31",1987/02/03,"John F Navitsky II",@,,"[80 column]",,,,,,,,,,
@,,f2552c3b7a84fad5ed56507b71f1d6e7715ece5b,,,"Puzip 128",@,,"v 1.13",2004/12/20,"Pasi Albert Ojala",@,,,,,,,,,,,,
@,,f2852c8912c9e4742ee62b698fa140158276fa6d,,,"Beyond Zork",@,,"(Side B)",1987,Infocom,@,,"[80 column]",,,,,,,,,,
@,,f2976db9d5edb66827d780090af3c43f48103b40,,,"Symbolmaster 2.2",@,,,1984,"Steven C Schnedler",@,,,,,,,,,,,,
@,,f2b4dca3c7799d0af9cc67963f66212d7db4d44e,,,"128 Disk Cataloger",@,,"v 1.0; Copyright Freeware",1987,Blade,@,,,,,,,,,,,,
@,,f2bff8190f0d05da078c7c7d1c193f3f94f6798e,,,"CBM Filebrowser",@,,"v 1.5",2013/03/03,nbla000,@,,"[40-80 column]",,,,,,,,,,
@,,f33f2de091b3442b4ab71db33bcc5db446f84698,,,"C128 Fast Hack'em",@,,"v 6.00",1988,"Basement Boys Software",@,a,"a utoboot",,,,,,,,,,
"80 Column Games 2nd Relase",,f67ee0f94cd4ae1790a8082b1854c1dc1f51acd8,,,"80 Column Games 2nd Relase",,,"Copyright Shareware",1994/03,"Tim Dotson",,,"[80 column]",,,,,,,,,,
Seeräuber,,f6ec2ec75df387cd2c33301505fa356a52787447,,,Seeräuber,,,,19xx,"Christian Behnke",de,a,"a 2; [80 column]",,,,,,,,,,
@,,f99177d7606ead1b686b7489b02dc46c68fcf050,,,"C128 Factory Test",@,,"v 1.2",1987,Commodore,@,a,"a 1; [autoboot]",,,,,,,,,,
@,,f99177d7606ead1b686b7489b02dc46c68fcf050,,,"C128 Factory Test",@,,"v 1.2",1987,Commodore,@,a,"a utoboot",,,,,,,,,,
@,,f9e38820fecaedd81af511afe7c59c6c17b46818,,,Maggot,@,,,2002/08/13,Softwolves,@,,,,,,,,,,,,
@,,f9fddebd1e5d462950667e3c85c9fed11e3c419a,,,"Quest of the Unicorn",@,,,19xx,"Reverend Elijah",@,,"[80 column]",,,,,,,,,,
@,,fac0a59ed3fdfabdf0bdc18e9ff284dd7ea06502,,,"30 Secs Copy C128",@,,,1986,"Reiner Koukal",de,a,"a 1; [80 column]",,,,,,,,,,
@,,fb650c175b418b3f18f400591419dda033887635,,,"Ultima V: Warriors of Destiny",@,,"(Disk 4 of 4 Side B); (Keep)",1988,"Origin Systems",@,,,,,,,,,,,,
@,,fc089752a6a90eea12f508aba78dbd64ef81a8e2,,,"Ultimate Risk",@,,,19xx,"Petereit, G.C.",@,a,"a utoboot; [80 column]",,,,,,,,,,
@,,fc6c93de648e7f2a15e07000afc8a7bb95344328,,,"C128-1581 MS-DOS Format",@,,"v 1.1",1988,Sogwap,@,,,,,,,,,,,,
@,,fd0120e7200a6066c52f7879509bcf93a3082227,,,"DesTerm 128",@,,"v 2.0; Copyright Shareware; (Side B)",199x,"Matthew Desmond",@,a,"a 1; [80 column]",,,,,,,,,,
@,,fd0120e7200a6066c52f7879509bcf93a3082227,,,"DesTerm 128",@,,"v 2.0; Copyright Shareware; (Side B)",199x,"Matthew Desmond",@,,"[80 column]",,,,,,,,,,
@,,fdb3880b0d0f52f1d7f67bf8d007331e768f89cf,,,"DesTerm 128 v3.02 Beta Test",@,,,1998/06/06,"Matthew Desmond",@,,"[80 column]",,,,,,,,,,
@,,fdba1dbab18a9db8bc8c7a4b18c7071344195d60,,,"VDC Mode Mania",@,,"v 1.1; (Disk 4 of 5); (Side B)",2015/01/13,"Akronyme Analogiker",@,,"[80 column]",,,,,,,,,,
@,,fdd7458941c224015f470635f3cac9cf0c7bceba,,,"StarTexter 128",@,,,1986,Sybex-Verlag,de,a,"a utoboot",,,,,,,,,,
@,,fdd98ef0e796137e824c23d713bb628d94997f4a,,,D64-Copy,@,,"v 1.0",1997,Crest,@,,,,,,,,,,,,
@,,fe46abfcd8292d515df68da59c5d075d9c0d3626,,,"Copy II 128 Utilities",@,,"v 4.0; (Side A)",1988/08,"Central Point",@,,,,,,,,,,,,
@,,ff6550f95d5870f34af79aa2a5642583760483a7,,,"VDC Mode Mania",@,,"v 1.1; (Disk 2 of 5); (Side B)",2015/01/13,"Akronyme Analogiker",@,,"[80 column]",,,,,,,,,,
@,,ffc4896e382d654823d7eeceee2be918ad3c9580,,,Yahtzee.80,@,,"v 1.0",1985/11/04,"John Teeple",@,a,"a utoboot; [80 column]",,,,,,,,,,
