"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
@,,80c6337d80ef7edf23774c3a9888329d04617ba7,,,"Crimson II",@,,"(Disk 2 of 2)",1989,XtalSoft,jp,a,"a 1",,,,,,,,,,
@,,80e1e430f9a57881a0a1ebc19cafb81875798dbb,,,"Last Armageddon",@,,"(Disk 5 of 5)",1988,"Brain Grey",jp,a,"a 2",,,,,,,,,,
@,,80f83800297889c59faacbd6780b92bf616c9c59,,,"The Havoc",@,"Havoc, The",,1990,Traposoft,@,a,"a 1",,,,,,,,,,
@,,810673ec1707304284f54feee2ab856ca69bf283,,,Sanae,@,,,1992,@,jp,,,,,,,,,,,,
@,,81105224b665f476a5f9540dfd2ed26e6c48a0fa,,,Druid,@,,,1987,"Nippon Dexter",jp,,,,,,,,,,,,
@,,81143d2a8ef7cc593a604f3cc890312b42bdff01,,,"Professional Mahjong Gokuh",@,,,1988,Chatnoir,jp,,,,,,,,,,,,
@,,811fbb3fe5450bb6131cc266b28eef08ce26e264,,,"The Best of Disc Station",@,"Best of Disc Station, The",,19xx,Compile,jp,,,,,,,,,,,,
@,,8131265bdb6f0c05c353e6b0464e484e6416d65f,,,"Malaya no Hihou",@,,,1989,"Pony Canyon",jp,,,,,,,,,,,,
@,,8134d72f38380c5ff4d01a693096cb2a52fdfbf7,,,"Super Deform Snatcher",@,,"(Disk 1 of 3)",1990,Konami,@,,,,,,,,,,,,
@,,8148c2026a8c512ee45ffca2a84d6c41e364d757,,,"Robo Crush",@,,"(Disk 1 of 2)",1990,"System Soft",jp,a,"a 2",,,,,,,,,,
@,,815837ce39530d56d53453eda716bdc49fe867d3,,,"Rick Dangerous: Extra Levels",@,,,1993,"Paragon Productions",nl,,,,,,,,,,,,
@,,81629c2157e13175599c6efb52533da6f2f65576,,,"The Golf",@,"Golf, The",,1988,"Pack In Video",jp,,,,,,,,,,,,
@,,81980b224e43856787d865174b57853fd63b4ee8,,,"L. Elle",@,,"(Disk 3 of 7)",1992,Elf,jp,a,"a 1",,,,,,,,,,
@,,81a2899a164787a123195c117af5ceb4a2cc69f9,,,"Dragon Knight II",@,,"(Disk 4 of 9)",1991,Elf,jp,,,,,,,,,,,,
@,,81bd4f85c8e574af2066d8b732beb16d88aa8540,,,"Disc Station: Issue 19",@,,"(Disk 2 of 2)",1990,Compile,jp,,,,,,,,,,,,
@,,81d65bef28aafe28ee5ddcb24827c605d19fd890,,,Tao,@,,,19xx,"Studio Esutoria",jp,,,,,,,,,,,,
@,,81f060f62b9e5e3c76f3051d411f8d386b4cc808,,,"Disc Station: Issue 18",@,,"(Disk 1 of 2)",1990,Compile,jp,,,,,,,,,,,,
@,,821b4bff40254f8fc200016ef7635a5abb1f25ef,,,"Disc Station: Issue 32",@,,"(Disk 2 of 4)",1992,Compile,jp,,,,,,,,,,,,
@,,822761f98ea8a99aa42161450548d875e1806c15,,,"Makaijima: Higemaru",@,,,1987,Capcom,jp,a,"a 1",,,,,,,,,,
@,,8227ea797c8bb0b131d9f0078309008d7ef98a4d,,,"Record of Lodoss War Pack",@,,,1990,"Humming Bird Soft",jp,,,,,,,,,,,,
@,,82314e1d70087dd853eafe05d1bbac0c87b7bee4,,,"Aleste 2",@,,"(Disk 3 of 3)",1989,Compile,jp,,,,,,,,,,,,
@,,8236cd2cb6df034d8e377ac1272c21b440441b55,,,"Nukenin Densetsu. The Caller from Darkness",@,,"(Disk 2 of 4)",1988,"Brain Grey",jp,a,"a 1",,,,,,,,,,
@,,82397096d5ef436b99b943c2a52d6eff87694183,,,Ogre,@,,,1987,"System Soft",jp,,,,,,,,,,,,
@,,8262582a5455a49522e455eddefa36763bad836c,,,"Beyond: The Gate of Charon",@,,,1986,"Short Program Island",@,a,"a 2",,,,,,,,,,
@,,8262ac069e395ba020025caf0519e8eb5a63a0b8,,,"Metal Gear 2: Solid Snake",@,,"Language tr es",1990,Konami,jp,,"[SCC]; [RC-767]",,,,,,,,,,
@,,8296bd4c10354c81f52531a18fa762a026130ad8,,,Intruder,@,,"(Disk 2 of 2)",1989,"Alice Soft",jp,,,,,,,,,,,,
@,,82c96e602bf5f881663bc2436e85adb5c4476b18,,,"Disk NG 2",@,,,1990,Namcot,jp,,,,,,,,,,,,
@,,82dad94dc461577db19c6229da88a2499f9c65c3,,,"Tashiro Masashi no Princess ga Ippai. What Many Princess",@,,,1989,Sony,jp,,,,,,,,,,,,
@,,83076354cb31154d64a5eb17eee4938970c2c96b,,,"Peach Up Special",@,,"(Disk 4 of 4)",1991,"Momonoki House",jp,,,,,,,,,,,,
@,,831147c711ec54fc98db290598220f521f897791,,,"Fray: In Magical Adventure",@,,"(Disk 4 of 4); (Game Disk 1)",1990,"Micro Cabin",@,,,,,,,,,,,,
@,,8333832d8eb93d6f894592b8650a40908f0873f2,,,"Fray: In Magical Adventure",@,,"(Disk 2 of 4); (Opening Disk 1)",1990,"Micro Cabin",jp,a,"a 2",,,,,,,,,,
@,,8352ef83d8dd053cd9df6229802c6c66374da0a1,,,"The Games Collection 2",@,"Games Collection 2, The","(Disk 1 of 7)",1988,Eurosoft,nl,,,,,,,,,,,,
@,,8353bd99e155f0ed75db2ba78f2e383e3f63bc6d,,,"Project A2",@,,,1987,"Pony Canyon",jp,a,"a 1",,,,,,,,,,
@,,836c0fc00d935f1fdd5720ba0cd98a84dd232906,,,RADX-8,@,,,1988,Philips,@,,,,,,,,,,,,
@,,83786a87f04214b2768c42654b59e578513de424,,,Testament,@,,"(Disk 2 of 2)",1988,"Basho House",@,a,"a 1",,,,,,,,,,
@,,838322bc7e3f40274f7e8803654093e85cd7c48d,,,"Estland Campaing",@,,"(Disk 1 of 2); (Demo Disk)",1991,Medo,jp,,,,,,,,,,,,
@,,838bc71b065f03d45e865afce68a80a48f2b411c,,,"Evil Spirit",@,,,1992,"BOF Software",@,,,,,,,,,,,,
@,,839fe87d070f4b13ea8466bd56c0f83003e351a5,,,"Golvellius II",@,,"(Disk 2 of 3); (Game Disk)",1988,Compile,jp,,,,,,,,,,,,
@,,83a879b1b396027d367bde5d5adf1859e6e10580,,,"Fray: In Magical Adventure",@,,"(Disk 3 of 4); (Game Disk 0)",1990,"Micro Cabin",@,,,,,"it MSX Club",,,,,,,
@,,83b0290632120abcc776ac70feb563028489cf3a,,,Feedback,@,,"v 2",1988,"Tecno Soft",jp,b,"b 1",,,,,,,,,,
@,,83b5ad1c06e7ad1de2d6289ef2339709affe715a,,,Rona,@,,"(Disk 2 of 3)",1994,Dixie,jp,,,,,,,,,,,,
@,,83bcb6ec40647b8326f08cb07313b87c44e81b3e,,,"The Golf Course Collection",@,"Golf Course Collection, The",,1988,"Pack In Video",jp,b,"b 1",,,,,,,,,,
@,,83c81ae2511b5ba96718b658609e76bf0ba68013,,,Trojka,@,,,1992,BCF,nl,a,"a 1",,,,,,,,,,
@,,83d27283a9b52ce0bf134d63bf9dc76c56af6109,,,"Aleste Gaiden",@,,,1989,Compile,jp,a,"a 1",,,,,,,,,,
@,,83de15cd109f3cb3b15ac5e92c2a7e9020fcf23e,,,"Starship Rendezvous",@,,"(Disk 1 of 2)",1988,Scaptrust,jp,,,,,,,,,,,,
@,,83df9cbd89a64fe3d42c343fc65195107c6204a4,,,Dahku,@,,"Demo 1",2005,Kralizec,es,,,,,,,,,,,,
@,,83e2c29dfc034aa358ae942c7e9be7dcb8290136,,,"L. Elle",@,,"(Disk 4 of 7)",1992,Elf,jp,a,"a 1",,,,,,,,,,
@,,83e7458d57cdfec04fa6ab2f530639208a13681a,,,"Mahjong Kyo Special II",@,,"(Disk 2 of 2)",19xx,Micronet,jp,,,,,,,,,,,,
@,,83ec82b0b47ecd99a538981555db6938f0b3ef33,,,"Disc Station: Issue 06",@,,"(Disk 1 of 3)",1989,Compile,jp,,,,,,,,,,,,
@,,8426f680072ed26a42674f56086722ed28938cda,,,"Dead of the Brain: Day of the Living Dead",@,,"(Disk 1 of 3)",1992,Fairytale,jp,b,"b 1",,,,,,,,,,
@,,84277f022b9ddf12d664a608f5da1e01b28416dd,,,"Xevious: Fardraut Saga",@,,,1988,Namcot,jp,b,"b 1",,,,,,,,,,
@,,8429cb66bee41ebb59f0593ed91efba9b126bf14,,,"1789: La Revolution",@,,"(Disk 2 of 3); (Images 1 Disk)",19xx,"Legend Software",fr,a,"a 2",,,,,,,,,,
@,,843b5f3d7ce03937b5d9946e6bc412cae3c0993b,,,"Aleste 2",@,,"(Disk 2 of 3)",1989,Compile,jp,a,"a 2",,,,,,,,,,
@,,8444b1d055fe203621a643ae8c99ed9341c75b21,,,Defcon,@,,,1989,Eurosoft,nl,,,,,,,,,,,,
@,,8454fa3b2496b2bee4e29f4e492518694e3b9c64,,,"Kubikiri Yakata: Sachan Ghyan",@,,"(Disk 4 of 5)",1989,Bit2,jp,a,"a 2",,,,,,ouse,,,,
@,,8455db2705020b50f2226f58e6a4defd49e6dd76,,,"Aleste 2",@,,"(Disk 1 of 3)",1989,Compile,jp,a,"a 2",,,,,,,,,,
@,,845b9263d75d89ef02c23fd05cccc13db5d512ea,,,"Metal Gear",@,,,1987,Konami,jp,a,"a 1; [RC-750]",,,,,,,,,,
@,,845bfe77b4becda4164f73767b83f85b81043a3a,,,"Famicle Parodic 2",@,,"(Disk 1 of 2)",1990,Bit2,jp,b,"b 1",,,,,,,,,,
@,,847409929b7a3377022bb74cf5a9475daeec6485,,,"Nekketsu Judo",@,,,1989,"Pony Canyon",jp,a,"a 3",,,,,,,,,,
@,,84d1bf110622164f9d5a3c15c4db67e1552165ee,,,"Tile Golf",@,,,1990,"Nagi-P Soft",@,,,,,,,,,,,,
@,,84dc1013ecb36d9e1ae47a6b0a2a4ec3046641a3,,,"Starship Rendezvous",@,,"(Disk 2 of 2)",1988,Scaptrust,jp,a,"a 1",,,,,,,,,,
@,,84e190e8c48b867c37443f967b403357c0054d46,,,"Digan no Maseki. Digan's Stone",@,,"(Disk 2 of 7)",1989,Artec,jp,a,"a 1",,,,,,,,,,
@,,85011d254e4ef7e795ff5acd166c4683cdf72eae,,,"Schwarzschild II",@,,"(Disk 1 of 2)",1990,Kogado,jp,,,,,,,,,,,,
@,,8507650840a6bd9b530b67d2d0f5412354e1af1c,,,"Ancient Ys Vanished III: Wanderers from Ys",@,,"(Disk 4 of 5); (Data Disk 3)",1989,Falcom,@,,,,,"es Victor Martinez",,,,,,,
@,,8564aa21ab90acdf64d1fdc155b8f41c40949498,,,"Youma Kourin",@,,,1989,"Nippon Dexter",jp,a,"a 1",,,,,,,,,,
@,,85670a3e53b29e30d3dd4c6e9b0183b67951d9d2,,,Reviver,@,,"(Disk 1 of 2)",1987,Arsys,jp,a,"a 1",,,,,,,,,,
@,,85a604080ac964a15d7b9a2bec415de97ba6c172,,,"Can Can Bunny Spirit",@,,"(Disk 2 of 4)",1991,"Cocktail Soft",jp,,,,,,,,,,,,
@,,85b092bc3474132082e32a3cd879f23e8f4d207a,,,"For the Day II",@,,"(Disk 3 of 3)",1990,"Mirinae Soft",kr,a,"a 1",,,,,,,,,,
@,,85b8c0ca49f7a0e54b911dab53fdbf002ba7644c,,,Amazonas,@,,"(Disk 3 of 3)",1987,Idealogic,es,a,"a 1",,,,,,,,,,
@,,85d3f0e391493a0c01ecd1e90fc1b98610ace0df,,,"Madou Monogatari 1-2-3",@,,"(Disk 3 of 5)",1990,Compile,jp,,,,,,,,,,,,
@,,860592883f518364017166c62234272925ac24a7,,,"Valis: The Fantasm Soldier II",@,,"(Disk 2 of 4)",1989,"Telenet Japan",jp,a,"a 1",,,,,,,,,,
@,,86179a4f22b6e792637e281ce17650429e2c4465,,,"Xak: The Art of Visual Stage",@,,"(Disk 3 of 3); (Game Disk 2)",1989,"Micro Cabin",jp,,,,,,,,,,,,
@,,862f5aefb26c249e092780f6dcf8137e93fb7a95,,,Polemos,@,,,1988,"Masaki Suenaga",@,,,,,,,,,,,,
@,,8634eb51b318b36354f7e92fbd0e49ce5f291696,,,"3 Square",@,,,1993,Emphasis,@,,,,,,,,,,,,
@,,863ad0abedff2dc243cc8f386e852a5b6867e83f,,,"Yakyuudo II Databook '90",@,,,1990,"Nihon Bussan",jp,,,,,,,,,,,,
@,,864034af616d45e663570607bfb7cc545cda7051,,,Burai,@,,"(Disk 3 of 6)",1989,"Riverhill Soft",jp,,,,,,,,,,,,
@,,8651412346b9b75e8b682465a6ffac86ec9a281d,,,"Pink Sox: Issue 08",@,,"(Disk 2 of 4)",1992,"Wendy Magazine",jp,,,,,,,,,,,,
@,,8655e77622d5a52448c5fed687c2c52c33648e5d,,,"Ganbare Goemon. Samurai",@,,,1987,Konami,jp,a,"a 1",,,,,,,,,,
@,,865ee54675c1c901e5472d4f29761c41236ef69f,,,"Arkanoid II: Revenge of Doh",@,,,1987,Nidecom,jp,a,"a 3",,,,,,,,,,
@,,8662661f2149c798c9114e39740690ee4686ea0a,,,Jipshi,@,,,1988,"Champion Soft",jp,,,,,,,,,,,,
@,,866510a9ac12fb02e58e6df3a3a58dbf14839b2d,,,"Moving Squares",@,,,1989,Eurosoft,nl,,,,,,,,,,,,
@,,869a3034d8c0a2f585b87c5c5c4bd24566fa6489,,,"Out Run",@,,,1988,"Pony Canyon",jp,,,,,,,,,,,,
@,,86abd35fcda1f8e914b90949faedbdb930be9436,,,"Europa Sensen. Europe War. Battle Front Europe",@,,"(Disk 1 of 2)",1992,Koei,jp,b,"b 1",,,,,,,,,,
@,,86bed04de2a74d38ffb4a694f08efe2a26b01c8d,,,Predator,@,,,1988,"Pack In Video",jp,a,"a 3",,,,,,,,,,
@,,86c49a6f3bb72d0d848c03d99efb99ceb14ee8f6,,,"Harajuku After Dark",@,,,1989,Kogado,jp,,,,,,,,,,,,
@,,86d4e55b0467925c1c49a056b62a3aca16a3a7e4,,,"Dragon Slayer 6: The Legend of Heroes",@,,"(Disk 2 of 5); (Scenario 1 Disk)",1990,Falcom,@,,,,,,,,,,,,
@,,8708e52660f85fb6130bd9660f4e40a3bee1158d,,,"4th Unit Act. 3, The: Dual Targets",@,,"(Disk 1 of 2)",1989,"Data West",jp,,,,,,,,,,,,
@,,875a262be44a27a8357f170080fb8466c9599b62,,,Andorogynus,@,,,1988,"Telenet Japan",jp,b,"b 1",,,,,,,,,,
@,,878324824ddec2bf771a8d425181a3f0b116dc6a,,,"Graph Saurus",@,,"v 2.0; (Disk 1 of 2)",1991,Bit2,jp,b,"b 1",,,,,,,,,,
@,,8787860b428eaffc6904ad73e06184ea6a5b7da2,,,"Greatest Driver",@,,"(Disk 2 of 2)",1988,"T&E Soft",jp,b,"b 2",,,,,,,,,,
@,,8792351b59e446e8b8956ff644008760f0f894d2,,,"MSX-Fan: Issue 23",@,,"(Disk 2 of 2)",1993,MSX-FAN,jp,,,,,,,,,,,,
@,,87936f808423dddfd00629056d6807b4be1dc63e,,,"Daewoo X-II CPC-400 MSX Hangul Input Software v3.0 + MSX-Tutor",@,,,1987,Daewoo,kr,,[MSX2HAN.ROM],,,,,,,,,,
@,,87a4570ab486e87b81016d9ba18040ada41041fa,,,"Dragon Slayer 6: The Legend of Heroes",@,,"(Disk 1 of 5); (Game Disk)",1990,Falcom,@,,,,,,,,,,,,
@,,87a7fa43602f74c47151e79f1aaf7f641331ba51,,,"Double Vision: Beauty Girl Photo Studio",@,,,1987,Hard,jp,,,,,,,,,,,,
@,,87e182786532c851b1879ab1336f164a6a3371b0,,,Seilane,@,,"(Disk 2 of 2)",1988,"Micro Cabin",jp,,,,,,,,,,,,
@,,87e78d25e00007a6183d919c13a80c362ccfad72,,,"Arcusyu. Arcus Arch",@,,,1989,Wolfteam,jp,,,,,,,,,,,,
@,,87eab8d2c911f0b8dfbcf52a2e7db91413938b5f,,,"Digan no Maseki. Digan's Stone",@,,"(Disk 5 of 7)",1989,Artec,jp,,,,,,,,,,,,
@,,87f9ea50e6a718f0b35a93afbae29a9933d0249f,,,"Daisenryaku II: Campaign Version. Risk II",@,,"(Disk 1 of 2); (System Disk)",1992,"Micro Cabin",jp,b,"b 1",,,,,,,,,,
@,,88313a53a1301d030317d5d1b76c16fcf4ae1a21,,,"Final Fantasy",@,,"(Disk 1 of 2); (Game Disk)",1989,"Micro Cabin",jp,,,,,,,,,,,,
@,,883f1de9dd2bd7e1b2bbc8a1d542dd06032f6372,,,"Peach Up Special II",@,,"(Disk 4 of 4)",1991,"Momonoki House",jp,,,,,,,,,,,,
@,,8840d86cf7eacf96149418ff43de038debee45b6,,,"Greatest Driver 2D Special",@,,,1988,"T&E Soft",jp,,,,,,,,,,,,
@,,884e89220c64bbc583c4e8cc8eb3b339329babd6,,,"Nukenin Densetsu. The Caller from Darkness: Special Version",@,,,1988,"Brain Grey",jp,,,,,,,,,,,,
@,,886c9685a0494e1f86fb60c158cc4b477c27367e,,,"Arcus II: Silent Symphony",@,,"(Disk 2 of 4)",1989,Wolfteam,jp,a,"a 1",,,,,,,,,,
@,,88742955d7eb77a12cc7628952883f0547408cc5,,,"School Record of War",@,,"(Disk 5 of 5)",1988,"Champion Soft",jp,,,,,,,,,,,,
@,,88830e803a6cf7a1f0e5893c0de11bcae119df46,,,"Beyond: The Gate of Charon",@,,,1986,"Short Program Island",@,a,"a 1",,,,,,,,,,
@,,888900a229d774de95fa8d48d742b576e9369ef9,,,"Zatsugaku Olympic",@,,,1988,Hard,jp,,,,,,,,,,,,
@,,889e9ca68dfc78bad3624517c9b20887921cddaf,,,"Sengoku Sorcerian",@,,"(Disk 1 of 3)",1992,"Brother Industries",jp,b,"b 1",,,,,,,,,,
@,,88abb17ebdc70abba02b66c2b777933d114f1f63,,,"Inindo Datou Nobunaga. Way of the Ninja",@,,"(Disk 3 of 3)",1991,Koei,jp,,,,,,,,,,,,
@,,88ae4b1ce8734c76dd2726fc1a05346c222b2d60,,,"Saurus Lunch Vol. 0",@,,"(Disk 2 of 2)",1989,Bit2,jp,,,,,,,,ouse,,,,
@,,88b37c66c792938c03b25ba5c2039e29ef23aeda,,,"Ancient Ys Vanished III: Wanderers from Ys",@,,"(Disk 2 of 5); (Data Disk 1)",1989,Falcom,@,a,"a 1",,,,,,,,,,
@,,88ebb42c0c22795063be46ab3b26e403bc3a44c9,,,Butaporc,@,,,1990,"T&E Soft",jp,a,"a 2",,,,,,,,,,
@,,88f0b67908f1efbc66de3efc52102e15f46e092d,,,Mine-Sveiper,@,,,1993,Norhtwind,no,a,"a 1",,,,,,,,,,
@,,88f32335f22d398fc3a5ce807cc7fcb7198b3845,,,"Penguin Kun Wars 2",@,,,1988,ASCII,jp,a,"a 3",,,,,,,,,,
@,,88fc4736ba9da1cf8de7b5ce23e7e758ee61359f,,,"Ancient Ys Vanished III: Wanderers from Ys",@,,"(Disk 5 of 5); (User Disk)",1989,Falcom,jp,,,,,,,,,,,,
@,,89147bb1d7d5e36a4943a7391339fac5ebec2efd,,,"Dark Sider",@,,,19xx,"City Factory",@,,,,,,,,,,,,
@,,89392c0acf277f271d9f53231685004c9565ba47,,,"Mobile Suit Field Gundam",@,,,1988,"Family Soft",jp,,,,,,,,,,,,
@,,8940e8922c57b2dfd9b27a84c0e778ecc5d83bae,,,"Greatest Driver 2D Special",@,,,1988,"T&E Soft",jp,a,"a 2",,,,,,,,,,
@,,894843a008582802211cf61aafbbab1af29783d0,,,"MSX-Fun Info-Disk",@,,,1991,MSX-Fun,de,,,,,,,,,,,,
@,,895ec3d3038542410e2cc1192d1f01f91af68470,,,Lola,@,,,1989,BCN,@,a,"a 1",,,,,,,,,,
@,,8968e9befcc6ff29dd56311ee65baffaa0533b5f,,,Magnar,@,,"(Disk 2 of 3)",1992,Parallax,nl,a,"a 1",,,,,,,,,,
@,,898f1e922ab3b232e130be04da38546fe0016613,,,"La Abadia del Crimen",@,"Abadia del Crimen, La",,2001,"Manuel Pazos",es,a,"a 1",,,,,,,,,,
@,,899112f40e15e08eef98f6c9ad99fa96f63920dc,,,"Sexy Academy",@,,,19xx,L.M.,@,,,,,,,,,,,,
@,,89943ae938fb308f4b5149ebc0cbea597b9b0223,,,"Nobunaga no Yabou 2: Sengoku Gunyuu Den",@,,,1989,Koei,jp,,,,,,,,,,,,
@,,89c9f13723d1408b4fa437b31bd19b03499a046f,,,"Pink Sox: Issue 06",@,,"(Disk 2 of 2)",1991,"Wendy Magazine",jp,,,,,,,,,,,,
@,,89d46f225c454971d677ae004cf2aaa92957a342,,,"Slime World",@,,,1996,Frieve,jp,,,,,,,,,,,,
@,,89ef2eae7604903937ad4d205afefce678be1e2d,,,"Mouse Games",@,,,1988,Compile,jp,a,"a 1",,,,,,ouse,,,,
@,,8a08b1503d5896f355f226f269ab2cd9a63bdcb6,,,"Famicle Parodic 2",@,,"(Disk 1 of 2)",1990,Bit2,jp,,,,,,,"The Boss",,,,,
@,,8a4bcf0f38c9f243443a4d4865278f695bd83dc8,,,"Genghis Khan",@,,,1988,Koei,jp,,,,,,,,,,,,
@,,8a5c1b40d387b757b75a8502126a84e52428d781,,,"CAL 2",@,,"(Disk 4 of 5)",1992,"Birdy Soft",jp,,,,,,,,,,,,
@,,8a61703feffad5b6ed21c8eb00a6c0fe187e303a,,,"Wing Man Special",@,,"(Disk 1 of 2)",1988,Enix,jp,a,"a 1",,,,,,,,,,
@,,8a80ef7b1b51adfda38a4f12f962e0ff7b5c9c87,,,Pac-Mania,@,,,1989,Namcot,jp,a,"a 1",,,,,,,,,,
@,,8aa48bdcba0df75d432e8196b12d71c7a71bd174,,,"Sunrise Picture Disk: Issue 09",@,,,19xx,Sunrise,nl,,,,,,,,,,,,
@,,8abc7958a6e92d6e6f622cba28b1b9d2170600e6,,,"Solitaire Royale",@,,,1988,"Game Arts",jp,a,"a 1",,,,,,,,,,
@,,8ac11431e32e23919a2ea37d5b2ef472d634921a,,,"Title Memory",@,,,1989,Konami,jp,,[SCC+],,,,,,,,,,
@,,8ad1671c50fb3071a13f6edf4934cdf30270767a,,,"Princess Maker",@,,"v 2; (Disk 1 of 7)",1992,"Micro Cabin",jp,,,,,,,,,,,,
@,,8ae416c075322cfdfd41b2ac5f8cd193d627c49f,,,"Games Collection, The: CD Version: 07: Blow Up",@,,,1988,Eurosoft,nl,,[Martos],,,,,,,,,,
@,,8ae9934ba4d83f74d08ffd2f1c4b09e2e16155bb,,,"Unicorn Corporation Demo",@,,"(Disk 2 of 2)",1990,Unicorn,nl,,,,,,,,,,,,
@,,8af93304a4a2082983022b8e13b3e61ec3f8ea9e,,,Undeadline,@,,"(Disk 2 of 2)",1989,"T&E Soft",jp,b,"b 1",,,,,,,,,,
@,,8b13b50b51977aaf88bcabd437d40660c8317f59,,,"Marble World",@,,,1989,"Peter Jess",@,a,"a 1",,,,,,,,,,
@,,8b240822d1992d8b127728f0aa9add7abdb952b3,,,"Bon Ball",@,,,1991,"Kam's Soft",@,a,"a 2",,,,,,,,,,
@,,8b5d88674b537c8bb7c5be192c09d7b2031441aa,,,"King Kong 2",@,,,1986,Konami,jp,a,"a 1",,1,,,,,,,,
@,,8b7a2b7a54d027a653f4a67fc4968e8050d512b8,,,"Makai Revenge",@,,"(Disk 1 of 2)",1987,"Software Studio WING",jp,,,,,,,,,,,,
@,,8b8b8f97e7360eaf08d8bc2939407af10a7e0342,,,"Guru Logic",@,,,2002,TeddyWarez,@,,[SCC],,,,,,,,,,
@,,8b918015b4e8d1f55b87e1d3a6c169ac757389a5,,,Dante,@,,,1990,"MSX Magazine",jp,,,,,,,,,,,,
@,,8bb2fedd02908884dc5b07f1b0fbcda9c95ef6ad,,,"Gnosys Spirit: Issue 03",@,,,1995,"Gnosys Foundation",es,,,,,,,,,,,,
@,,8bd51a1fb8405aadbd7ec5b38919966d287453d7,,,Arcus,@,,"(Disk 2 of 3)",1988,Wolfteam,jp,a,"a 2",,,,,,,,,,
@,,8be1500e20c2d68ad9749b78b95a9637a9ca112f,,,"El Mago de Oz",@,"Mago de Oz, El","(Disk 2 of 2)",1986,Idealogic,es,a,"a 1",,,,,,,,,,
@,,8be76930259b61165378a604afac22064070442c,,,"Seisen samurai Danbain. Aura Battler Dunbine",@,,"(Disk 6 of 6)",1991,"Family Soft",jp,,,,,,,,,,,,
@,,8c02d728fada6659aac60aa51dc39f5f3a4e17e8,,,"Akumajyo Drakyula. Vampire Killer",@,,,1986,Konami,jp,a,"a 2",,,,,,,,,,
@,,8c0a1d626c8d9deb102f8460a965e5a1ffcd316c,,,"De Ja",@,,"(Disk 1 of 6)",1990,Elf,jp,,,,,,,,,,,,
@,,8c12557f3118e779cb40f542915e33e4161a2087,,,"Last Armageddon",@,,"(Disk 1 of 5)",1988,"Brain Grey",jp,,,,,,,,,,,,
@,,8c4cc1fc4d60f27785afcbfddcd978f6027a6412,,,"Be-Bop Bout",@,,,1994,"Mar'z Project",@,,,,,,,,,,,,
@,,8c6e5b3360b311bb9abafe8d09d69874333c83e8,,,"Lilo: La Conquista de la Fama",@,,"(Disk 1 of 2)",1993,"Kai Magazine",es,,,,,,,,,,,,
@,,8c8471c29a8ddfffe4f169183086ec8b6911ee9b,,,"Dream Program System SG: Set 3",@,,"(Disk 3 of 4)",1990,"Alice Soft",jp,,,,,,,,,,,,
@,,8cbfd94324f297a418e7eec6920dfead7b9bed08,,,"Fleet Commander II",@,,,1990,ASCII,jp,,,,,,,,,,,,
@,,8cc1f7ceeef745bb34e80253971e137213671486,,,"Sony HB-F9P Internal Software Part-1",@,,,1986,Sony,jp,,[INTERN1.ROM],,,,,,,,,,
@,,8ce82382aa2d89b02d0b77002a2de65a52043cce,,,"Seisen samurai Danbain. Aura Battler Dunbine",@,,"(Disk 3 of 6)",1991,"Family Soft",jp,,[MSX2plusready],,,,,,,,,,
@,,8ce8d398af27c4ef2c410b11c639a066e07c7f61,,,Magnar,@,,"(Disk 1 of 3)",1992,Parallax,nl,a,"a 1",,,,,,,,,,
@,,8cfec8ae525a421879c71f0c235c48b7c64ccafd,,,"1789: La Revolution",@,,"(Disk 1 of 3); (Game Disk)",19xx,"Legend Software",fr,,,,,,,,,,,,
@,,8d088cf8cf41f89b43db8a7b07aeb494ad165d27,,,"Contra. Gryzor",@,,,1989,Konami,jp,a,"a 1",,,,,,,,,,
@,,8d0baad6e564452a8471208577b0c16acabb1491,,,"Xak II: The Rising of the Red Moon",@,,"(Disk 2 of 6); (Game Disk 1)",1990,"Micro Cabin",jp,,,,,,,,,,,,
@,,8d257c16f2a82ca9b7b29e9cdd4999234b9ac71f,,,"Tempo Typen",@,,,1986,Radarsoft,nl,a,"a 2",,,,,,,,,,
@,,8d2e4ad8bd1208f67a38c637e9da2b285a6b5250,,,"Sunrise Disk: Issue 16",@,,"(Disk 2 of 2)",19xx,Sunrise,nl,,,,,,,,,,,,
@,,8d34c66817b849b6d4d62264c0d9a244d2762cce,,,"Xevious: Fardraut Saga",@,,,1988,Namcot,jp,,,,,,,,,,,,
@,,8d5b14603488f8ba1c06693745e8c023202f3ea9,,,"Garyuoh. Dragon King",@,,,1987,Xain,jp,a,"a 1",,,,,,,,,,
@,,8d60b42702fba4c7b86106f73b81d947d8b4c3a8,,,"MSX-Fan: Issue 17",@,,,1993,MSX-FAN,jp,,,,,,,,,,,,
@,,8d6bd3db9e6f29a34674672c41c4a676c46ea276,,,Snatcher,@,,"(Disk 1 of 3)",1988,Konami,jp,,[SCC+],,,,,,,,,,
@,,8d6cb66eb369533a1dcdfa7d0eda561ac6077a54,,,"Gekitotsu 7 Narabe",@,,,1990,Satico,jp,a,"a 3",,,,,,,,,,
@,,8d83e63be4223ea1b1ef7b3184faa2b873c16609,,,"CAL 1",@,,"(Disk 1 of 3)",1991,"Birdy Soft",jp,b,"b 1",,,,,,,,,,
